AX10_SI1_IO13,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53825.5,,VAR_GLOBAL,NOT USED,Configuration.Resource,"Configurable by Pn81E.1, default is unallocated",
AX10_SI1_POT,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53824.0,,VAR_GLOBAL,NOT USED,Configuration.Resource,"POT, default on pin #7, configurable by Pn50A.3",
AX10_SI2_IO14,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53825.6,,VAR_GLOBAL,NOT USED,Configuration.Resource,"Configurable by Pn81E.2, default is unallocated",
AX10_SI2_NOT,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53824.1,,VAR_GLOBAL,NOT USED,Configuration.Resource,"NOT, default on pin #8, configurable by Pn50B.0",
AX10_SI3_DEC,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53824.2,,VAR_GLOBAL,NOT USED,Configuration.Resource,"DEC, default on pin #9, configurable by Pn511.0",
AX10_SI3_IO15,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53825.7,,VAR_GLOBAL,NOT USED,Configuration.Resource,"Configurable by Pn81E.3, default is unallocated",
AX10_SI4_EXT1,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53824.6,,VAR_GLOBAL,NOT USED,Configuration.Resource,"EXT1, default on pin #10, configurable by Pn511.1",
AX10_SI5_EXT2,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53824.7,,VAR_GLOBAL,NOT USED,Configuration.Resource,"EXT2, default on pin #11, configurable by Pn511.2",
AX10_SI6_EXT3,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53825.0,,VAR_GLOBAL,NOT USED,Configuration.Resource,"EXT3, default on pin #12, configurable by Pn511.3",
AX10_SO1,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%QX53824.0,,VAR_GLOBAL,NOT USED,Configuration.Resource,"SO1, pins 1 and 2, configurable by Pn82E, Pn50E, Pn50F, Pn5",
AX10_SO2,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%QX53824.1,,VAR_GLOBAL,NOT USED,Configuration.Resource,"SO2, pins 23 and 24, configurable by Pn82E, Pn50E, Pn50F, P",
AX10_SO3,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%QX53824.2,,VAR_GLOBAL,NOT USED,Configuration.Resource,"SO3, pins 25 and 26, configurable by Pn82E, Pn50E, Pn50F, P",
AX10_SVON,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53828.3,,VAR_GLOBAL,NOT USED,Configuration.Resource,Servo On,
AX10_WARNG,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53828.1,,VAR_GLOBAL,NOT USED,Configuration.Resource,Warning On Drive,
AX11_ALM,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53892.0,,VAR_GLOBAL,DEFINITION,Configuration.Resource,Alarm On Drive,
AX11_ALM,POE\StatusControl\MotorsV.VB,,,,,,BOOL,%IX53892.0,,VAR_GLOBAL,DEFINITION,Configuration.Resource,Alarm On Drive,
AX11_ALM,POE\StatusControl\StatusControl.AB,,72,0,Read,ANDN,BOOL,%IX53892.0,,VAR_GLOBAL,GLOBAL,Configuration.Resource,Alarm On Drive,
AX11_BRK,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53889.1,,VAR_GLOBAL,NOT USED,Configuration.Resource,Brake Output Status,
AX11_HBB,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53889.2,,VAR_GLOBAL,DEFINITION,Configuration.Resource,"HBB, Stop Signal Input",
AX11_HBB,POE\StatusControl\MotorsV.VB,,,,,,BOOL,%IX53889.2,,VAR_GLOBAL,DEFINITION,Configuration.Resource,"HBB, Stop Signal Input",
AX11_HBB,POE\StatusControl\StatusControl.AB,,71,0,Read,LDN,BOOL,%IX53889.2,,VAR_GLOBAL,GLOBAL,Configuration.Resource,"HBB, Stop Signal Input",
AX11_HBB,POE\StatusControl\StatusControl.AB,,117,0,Read,OR,BOOL,%IX53889.2,,VAR_GLOBAL,GLOBAL,Configuration.Resource,"HBB, Stop Signal Input",
AX11_PON,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53892.4,,VAR_GLOBAL,DEFINITION,Configuration.Resource,Main Circuit Power On,
AX11_PON,POE\StatusControl\MotorsV.VB,,,,,,BOOL,%IX53892.4,,VAR_GLOBAL,DEFINITION,Configuration.Resource,Main Circuit Power On,
AX11_PON,POE\StatusControl\StatusControl.AB,,73,0,Read,AND,BOOL,%IX53892.4,,VAR_GLOBAL,GLOBAL,Configuration.Resource,Main Circuit Power On,
AX11_PSET,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53892.7,,VAR_GLOBAL,NOT USED,Configuration.Resource,Positioning Completed,
AX11_SI0_IO12,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53889.4,,VAR_GLOBAL,NOT USED,Configuration.Resource,"Configurable by Pn81E.0, default is unallocated",
AX11_SI1_IO13,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53889.5,,VAR_GLOBAL,NOT USED,Configuration.Resource,"Configurable by Pn81E.1, default is unallocated",
AX11_SI1_POT,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53888.0,,VAR_GLOBAL,NOT USED,Configuration.Resource,"POT, default on pin #7, configurable by Pn50A.3",
AX11_SI2_IO14,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53889.6,,VAR_GLOBAL,NOT USED,Configuration.Resource,"Configurable by Pn81E.2, default is unallocated",
AX11_SI2_NOT,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53888.1,,VAR_GLOBAL,NOT USED,Configuration.Resource,"NOT, default on pin #8, configurable by Pn50B.0",
AX11_SI3_DEC,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53888.2,,VAR_GLOBAL,NOT USED,Configuration.Resource,"DEC, default on pin #9, configurable by Pn511.0",
AX11_SI3_IO15,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53889.7,,VAR_GLOBAL,NOT USED,Configuration.Resource,"Configurable by Pn81E.3, default is unallocated",
AX11_SI4_EXT1,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53888.6,,VAR_GLOBAL,NOT USED,Configuration.Resource,"EXT1, default on pin #10, configurable by Pn511.1",
AX11_SI5_EXT2,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53888.7,,VAR_GLOBAL,NOT USED,Configuration.Resource,"EXT2, default on pin #11, configurable by Pn511.2",
AX11_SI6_EXT3,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53889.0,,VAR_GLOBAL,NOT USED,Configuration.Resource,"EXT3, default on pin #12, configurable by Pn511.3",
AX11_SO1,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%QX53888.0,,VAR_GLOBAL,NOT USED,Configuration.Resource,"SO1, pins 1 and 2, configurable by Pn82E, Pn50E, Pn50F, Pn5",
AX11_SO2,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%QX53888.1,,VAR_GLOBAL,NOT USED,Configuration.Resource,"SO2, pins 23 and 24, configurable by Pn82E, Pn50E, Pn50F, P",
AX11_SO3,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%QX53888.2,,VAR_GLOBAL,NOT USED,Configuration.Resource,"SO3, pins 25 and 26, configurable by Pn82E, Pn50E, Pn50F, P",
AX11_SVON,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53892.3,,VAR_GLOBAL,NOT USED,Configuration.Resource,Servo On,
AX11_WARNG,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53892.1,,VAR_GLOBAL,NOT USED,Configuration.Resource,Warning On Drive,
AX12_ALM,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53956.0,,VAR_GLOBAL,DEFINITION,Configuration.Resource,Alarm On Drive,
AX12_ALM,POE\StatusControl\MotorsV.VB,,,,,,BOOL,%IX53956.0,,VAR_GLOBAL,DEFINITION,Configuration.Resource,Alarm On Drive,
AX12_ALM,POE\StatusControl\StatusControl.AB,,79,0,Read,ANDN,BOOL,%IX53956.0,,VAR_GLOBAL,GLOBAL,Configuration.Resource,Alarm On Drive,
AX12_BRK,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53953.1,,VAR_GLOBAL,NOT USED,Configuration.Resource,Brake Output Status,
AX12_HBB,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53953.2,,VAR_GLOBAL,DEFINITION,Configuration.Resource,"HBB, Stop Signal Input",
AX12_HBB,POE\StatusControl\MotorsV.VB,,,,,,BOOL,%IX53953.2,,VAR_GLOBAL,DEFINITION,Configuration.Resource,"HBB, Stop Signal Input",
AX12_HBB,POE\StatusControl\StatusControl.AB,,78,0,Read,LDN,BOOL,%IX53953.2,,VAR_GLOBAL,GLOBAL,Configuration.Resource,"HBB, Stop Signal Input",
AX12_HBB,POE\StatusControl\StatusControl.AB,,118,0,Read,OR,BOOL,%IX53953.2,,VAR_GLOBAL,GLOBAL,Configuration.Resource,"HBB, Stop Signal Input",
AX12_PON,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53956.4,,VAR_GLOBAL,DEFINITION,Configuration.Resource,Main Circuit Power On,
AX12_PON,POE\StatusControl\MotorsV.VB,,,,,,BOOL,%IX53956.4,,VAR_GLOBAL,DEFINITION,Configuration.Resource,Main Circuit Power On,
AX12_PON,POE\StatusControl\StatusControl.AB,,80,0,Read,AND,BOOL,%IX53956.4,,VAR_GLOBAL,GLOBAL,Configuration.Resource,Main Circuit Power On,
AX12_PSET,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53956.7,,VAR_GLOBAL,NOT USED,Configuration.Resource,Positioning Completed,
AX12_SI0_IO12,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53953.4,,VAR_GLOBAL,NOT USED,Configuration.Resource,"Configurable by Pn81E.0, default is unallocated",
AX12_SI1_IO13,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53953.5,,VAR_GLOBAL,NOT USED,Configuration.Resource,"Configurable by Pn81E.1, default is unallocated",
AX12_SI1_POT,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53952.0,,VAR_GLOBAL,NOT USED,Configuration.Resource,"POT, default on pin #7, configurable by Pn50A.3",
AX12_SI2_IO14,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53953.6,,VAR_GLOBAL,NOT USED,Configuration.Resource,"Configurable by Pn81E.2, default is unallocated",
AX12_SI2_NOT,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53952.1,,VAR_GLOBAL,NOT USED,Configuration.Resource,"NOT, default on pin #8, configurable by Pn50B.0",
AX12_SI3_DEC,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53952.2,,VAR_GLOBAL,NOT USED,Configuration.Resource,"DEC, default on pin #9, configurable by Pn511.0",
AX12_SI3_IO15,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53953.7,,VAR_GLOBAL,NOT USED,Configuration.Resource,"Configurable by Pn81E.3, default is unallocated",
AX12_SI4_EXT1,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53952.6,,VAR_GLOBAL,NOT USED,Configuration.Resource,"EXT1, default on pin #10, configurable by Pn511.1",
AX12_SI5_EXT2,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53952.7,,VAR_GLOBAL,NOT USED,Configuration.Resource,"EXT2, default on pin #11, configurable by Pn511.2",
AX12_SI6_EXT3,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53953.0,,VAR_GLOBAL,NOT USED,Configuration.Resource,"EXT3, default on pin #12, configurable by Pn511.3",
AX12_SO1,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%QX53952.0,,VAR_GLOBAL,NOT USED,Configuration.Resource,"SO1, pins 1 and 2, configurable by Pn82E, Pn50E, Pn50F, Pn5",
AX12_SO2,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%QX53952.1,,VAR_GLOBAL,NOT USED,Configuration.Resource,"SO2, pins 23 and 24, configurable by Pn82E, Pn50E, Pn50F, P",
AX12_SO3,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%QX53952.2,,VAR_GLOBAL,NOT USED,Configuration.Resource,"SO3, pins 25 and 26, configurable by Pn82E, Pn50E, Pn50F, P",
AX12_SVON,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53956.3,,VAR_GLOBAL,NOT USED,Configuration.Resource,Servo On,
AX12_WARNG,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX53956.1,,VAR_GLOBAL,NOT USED,Configuration.Resource,Warning On Drive,
AX13_ALM,C\Configuration\R\Resource\Global_Variables.VB,,,,,,BOOL,%IX54020.0,,VAR_GLOBAL,DEFINITION,Configuration.Resource,Alarm On Drive,
